Start_date,Mass_BC_PSAP_STP,Mass_ammonium_STP,Mass_chloride_STP,Mass_nitrate_STP,Mass_organics_STP,Mass_sulfate_STP,soma_Qc,diam_geom_medio,conc D<50,conc D>100,area,vol,Scattering_Eff
2017-01-04 12:00:00,0.016491045692954686,0.33152199593630394,0.0031186504748854133,0.3428625431177055,0.1727543353966829,0.13320417710154514,0.0,31.977659458744043,0.7509259632739309,0.09746828437079844,27.296298331218555,0.7072367073935011,2.419316732032321
2017-01-04 13:00:00,0.016759491083746362,0.128250983598181,0.00562056103418323,0.48122221654488784,0.2465893413724388,0.12150631035716111,0.0,33.33515077669506,0.7299373436557623,0.10645834741845676,25.931528599369244,0.6773892760345825,3.208829390424608
2017-01-04 14:00:00,0.014941892639734366,0.17301403632338883,0.01252704130401972,0.3100568496251949,0.27041304019721285,0.21904713991044927,0.0,31.643822935414025,0.7719173357443128,0.09118065445069212,23.680789312438655,0.6000582493601915,2.409820395431906
2017-01-04 15:00:00,0.016353464352316743,0.18342657677042987,-0.00019126858891598529,0.3158322574475207,0.35762444412566347,0.12695452589298523,0.0,33.55809934397303,0.7774929496130183,0.07256110546558711,28.888432366111356,0.6667440631341773,2.0991727633529385
2017-01-04 16:00:00,0.01745443311708372,0.14905776953969724,-0.003295232210894862,0.5148800329523221,0.19158686026155905,0.13036762434352794,0.0,37.37266061953553,0.7198319747871647,0.06332106401414911,33.16813170727507,0.6876521550334861,2.260323344660694
2017-01-04 17:00:00,0.01971560074191111,0.0858006457374459,0.0011678230404616335,0.38709899017654736,0.34045476403105035,0.16576217627258363,0.0,31.674389301685235,0.805613005109204,0.060334693738837514,23.15515837201297,0.5189275941650846,2.6447757092807587
2017-01-04 18:00:00,0.024234264557388085,0.21580035582055104,0.001298264172717219,0.2521517526566332,0.37664086166273986,0.12992258498821946,1.0,33.834956025075215,0.7302741099739997,0.0753824240305199,53.61015933267744,1.0080824846396839,2.207049093619272
2017-01-04 19:00:00,0.0252495247148289,0.16106226235741444,0.005644011406844106,0.26728849809885935,0.3343631178707224,0.20639258555133078,1.0,30.782562935625084,0.7144223975916404,0.06668775195321576,34.6996755052831,0.6717034306342007,2.376425855513308
2017-01-04 23:00:00,0.008144504475445529,0.19103298121119264,0.0041663306722576135,0.2434749885761901,0.32489315377792116,0.228288041286993,1.0,30.54881275937258,0.8030343712982932,0.06301563723876778,19.147293816699726,0.4582031549861248,0.9811036744348574
2017-01-05 01:00:00,0.030760335357039606,0.10361376120265972,-0.00040474125469788954,0.23717837525296329,0.5543798785776236,0.07453021104365423,0.0,32.579645801233674,0.7676093917872066,0.07565183082855453,37.39966423049081,0.794227792883318,3.602197166811217
2017-01-05 02:00:00,0.030971488486510466,0.06331411057789249,-0.0006855668024357785,0.28697019800782353,0.41472758801467924,0.20470218171553015,0.0,40.69525806173051,0.6036198164532413,0.06976212736351979,70.453031107255,1.245184579836113,2.2785014316247936
2017-01-05 03:00:00,0.020207183261773325,0.1434267021059088,0.004838819600627002,0.24289511347372725,0.278198050841682,0.3104341307162816,0.0,46.158371893613115,0.5180525768807119,0.06701822379547558,78.53500300737359,1.3108598473744708,1.9184897430654944
2017-01-05 04:00:00,0.03129890453834116,0.12827502650310463,0.0015649452269170577,0.3226311272653844,0.39815235499015594,0.11817860568428491,0.0,36.777402175811496,0.6832515578821118,0.06166071339057314,41.63528483036511,0.8265010686388581,2.281791105053258
2017-01-05 05:00:00,0.03577766328925525,0.17688476730207797,0.000286221306314042,0.31175224683725455,0.38422348159597003,0.091132863930391,0.0,34.39304967381501,0.7332122541197859,0.07183209611275651,38.304399593192784,0.859661748227803,3.589215181178087
2017-01-05 06:00:00,0.041272812353766966,0.09143659335517079,0.001123069723912026,0.2680393074403369,0.4388394946186242,0.15933551708001872,0.0,35.26559610786122,0.7085475252393897,0.09648032507481212,41.59536269530904,1.0392702226878157,4.122601778193729
2017-01-05 07:00:00,0.030199637023593465,0.09295825771324864,0.010381125226860254,0.3056987295825771,0.41949183303085297,0.14127041742286753,0.0,42.083548620568656,0.6114434786606762,0.1301669826614466,48.51849022276919,1.180068822004775,3.099818511796733
2017-01-05 08:00:00,0.024031783972350527,0.16638134306663652,0.0023579572983623504,0.34196840983235893,0.3386414289867244,0.1266513776284764,0.0,38.090218395452894,0.6612492442377953,0.10590887781724313,47.86174160696617,1.115457139066373,2.396718240253238
2017-01-05 09:00:00,0.02755195647360263,0.22952582798215923,0.004523455540442223,0.43406193654509223,0.2268054281466485,0.07756302786828204,0.0,46.875480726484085,0.5356180148203797,0.1642137274027253,64.74968971967951,1.4928935147774003,2.4104007844873943
2017-01-05 10:00:00,0.021110361487736404,0.1867940542775686,0.0035909377788417595,0.47424318265903503,0.2563711941500359,0.0578902696467823,0.0,56.88655090151359,0.42678826325337904,0.2500459523464597,83.05335299617626,2.014143416706817,2.074038608021937
2017-01-05 11:00:00,0.013949013949013949,0.19143819143819144,0.004640239934357582,0.47222929575870753,0.23257787963670315,0.08513708513708514,0.0,46.01902594949551,0.5619858966975714,0.1371373105542379,56.55161481908913,1.2617033282643537,1.799507681860623
2017-01-05 12:00:00,0.01304334451041314,0.20017227058787335,0.006490909650229182,0.43184544867259356,0.23007352262589595,0.11837450395299473,1.0,53.430724464031925,0.49037987183389525,0.21998096164735864,52.477082745689465,1.421899604398556,1.5012151228966069
2017-01-05 13:00:00,0.01284841676613073,0.18385639729457745,0.0020828945212853097,0.35432610171078194,0.1465983290037211,0.30028786070350344,0.0,66.94919955540036,0.41057917694557877,0.3616441249080293,55.075809043681275,1.709621195672704,2.146083456200707
2017-01-05 14:00:00,0.017935499340606644,0.16144347200575473,0.006809735043759742,0.341853494784798,0.2773528353914399,0.194628941373936,0.0,69.23297813506619,0.34485826799380687,0.37030985618765566,62.099025563012006,1.7487433465224433,2.112456539983216
2017-01-05 15:00:00,0.018371184724432228,0.16440040503399392,-7.232749891508751e-05,0.32745069675490623,0.2938666280920006,0.19600752205988714,0.0,64.41163789098754,0.3846321459124905,0.35931571437183557,70.78308582814972,1.9633339813887765,2.29760354886928
2017-01-05 16:00:00,0.013611543432957873,0.2151995568334696,0.001609116568624865,0.4212192355377351,0.1689308607454694,0.1794560658418845,0.0,52.2568854846119,0.522730761286359,0.2871826018706307,51.832088646864044,1.530374529177616,2.242211612018254
2017-01-05 17:00:00,0.012935050698821594,0.17382844614963003,0.0030419292956974514,0.49021649767059466,0.1809536859413538,0.13899698547547273,0.0,48.47644422895588,0.5556218946191583,0.22554132485077333,48.67858576458746,1.4069445035767287,2.2362291038640723
2017-01-05 18:00:00,0.0161993769470405,0.18872840555083545,-0.0005664117813650524,0.40790144435004244,0.19136222033418293,0.19637496459926365,0.0,47.96625167982626,0.5664071622610426,0.23092291804058201,49.685076305660296,1.3932786470441147,2.8462192013593883
2017-01-05 19:00:00,0.01471577777127644,0.13805915567127935,0.009449694274597,0.292413914162839,0.3520376817530207,0.19332377636698753,0.0,42.00252554327337,0.6379172337005358,0.18749516738075384,47.042635464750724,1.3241430773909442,1.9747813112547907
2017-01-05 20:00:00,0.01073645361516524,0.1763126992115417,0.004809036515126097,0.19079572778616563,0.34057484762064527,0.27674327573673324,0.0,58.4158143495354,0.5087217332283153,0.3147348098884754,43.7025994218149,1.317212622477708,2.1948218978918526
2017-01-05 21:00:00,0.019253099599205903,0.1346218676255759,0.004270142712664344,0.21766490616923245,0.27149117878413304,0.35266134771697194,0.0,59.71409506177481,0.4681159625713395,0.30472726058400473,45.88922319744877,1.349569460004697,2.8317788515563542
2017-01-06 00:00:00,0.01766266255472406,0.13916625331579288,0.00791477064418038,0.2195216631801419,0.43190493648773964,0.18387284608251203,0.0,54.879620434536065,0.46758501063305896,0.29442426769416785,67.66595328977786,2.0833574234704506,2.5663697729086246
2017-01-06 01:00:00,0.022645909620931614,0.13511854837059917,0.009696622547715973,0.26665712006218933,0.41069492461591967,0.1552073317922386,0.0,59.28126498428204,0.40935105323580256,0.31503960412371096,82.54495683488939,2.444119356948217,2.8517071374506475
2017-01-06 02:00:00,0.01881283165782246,0.1331564491613557,0.009226420628783231,0.24654009226420626,0.44097490733580436,0.1513026319298152,0.0,59.44855789322476,0.4113947685290328,0.3298644416790567,104.56484850151185,3.075184621483647,2.1626089970934106
2017-01-06 03:00:00,0.017603761439646246,0.11432649520024628,0.0041980353194704875,0.22551845736195458,0.46854272200610114,0.16981052867258123,0.0,62.380196187639434,0.39642940618803707,0.34084692524898447,93.10639461669638,2.8309771184319157,2.374688645713806
2017-01-06 04:00:00,0.01580370462456489,0.15523993038289408,0.0029214321233217307,0.269346718050721,0.35946046742913973,0.19721220785678764,0.0,69.70718950944556,0.3391921275646206,0.3844590300158279,82.56579183698486,2.5858792544317812,2.271879661859771
2017-01-06 05:00:00,0.013826927054096374,0.16267320589712528,0.006632788725736402,0.29859367152184835,0.3605932578958253,0.15768014890536827,0.0,73.31538422549832,0.32571124213082103,0.4149480311380097,84.05506776282762,2.7160277217471522,2.238012231512394
